"","time","iraq","barack.obama","afghanistan","new.york","california","gop","george.w.bush","wall.street","john.mccain","supreme.court","iran","china","mitt.romney","republican.party","texas","hillary.clinton","israel","middle.east","florida","tea.party","europe","bill.clinton","medicare","sarah.palin","washington.post","christian","democratic.party","russia","pakistan","ohio","vietnam","british","ronald.reagan","massachusetts","social.security","chicago","arizona","new.york.city","d.c.","reagan","pentagon","virginia","jewish","european","fox.news","world.war.ii","iowa","syria","pennsylvania"
"2492","2013-11-11",12,3,9,11,3,14,0,2,1,3,14,3,0,2,6,1,4,2,2,4,9,1,0,1,1,3,0,3,1,1,8,6,3,2,0,0,1,1,3,5,3,1,4,7,0,9,0,2,4
"2493","2013-11-12",4,0,2,17,5,3,0,3,0,2,0,7,1,3,5,0,0,1,2,2,9,0,2,5,3,6,2,5,2,1,3,3,1,1,3,1,0,2,2,3,0,3,1,7,4,1,3,0,0
"2494","2013-11-13",1,2,1,2,1,0,0,0,0,1,3,2,0,1,0,0,2,1,0,6,3,2,1,0,1,5,1,1,0,0,8,0,0,1,0,0,0,1,2,2,0,2,1,1,1,0,1,2,0
"2495","2013-11-14",4,0,3,5,3,3,0,1,0,0,3,3,0,0,6,1,7,2,0,2,5,1,1,1,0,1,0,0,2,2,1,6,1,3,1,1,0,1,2,2,1,4,3,2,0,2,0,1,1
"2496","2013-11-15",1,2,0,4,5,3,0,0,2,2,8,0,1,2,2,1,6,2,3,6,1,0,4,0,4,2,0,1,0,1,1,1,0,1,3,0,0,0,4,0,1,1,3,1,1,0,1,2,3
"2497","2013-11-16",0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,1,1,0,0,1,0,0,0
"2498","2013-11-17",1,1,0,4,3,2,0,4,1,2,0,1,1,2,2,1,1,2,0,0,0,1,2,0,1,1,2,0,0,0,1,0,1,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,1
"2499","2013-11-18",7,9,5,17,5,9,0,5,1,6,4,6,1,1,3,3,6,1,3,3,8,3,5,2,3,6,5,1,3,2,4,0,3,4,6,2,1,1,4,4,3,5,0,4,2,0,0,2,2
"2500","2013-11-19",4,4,4,6,4,3,0,10,1,3,1,2,0,5,6,1,1,3,3,5,6,2,2,2,1,4,1,3,2,0,5,0,1,2,3,2,2,1,3,2,2,2,0,3,3,1,0,1,2
"2501","2013-11-20",1,7,2,11,9,2,0,4,0,5,1,2,3,2,6,2,1,2,4,2,3,3,8,1,1,3,0,2,0,5,3,0,1,1,3,1,1,0,2,2,0,4,2,3,1,2,0,1,3
"2502","2013-11-21",0,4,1,17,5,3,0,3,0,3,3,3,0,1,4,0,3,2,0,1,3,0,34,0,2,8,2,1,0,0,1,1,0,2,2,2,0,4,2,1,0,1,3,1,0,2,0,1,2
"2503","2013-11-22",5,6,6,17,4,5,0,5,1,9,14,2,1,2,5,3,8,3,1,5,3,4,6,0,4,1,1,6,1,3,6,4,3,5,4,1,0,4,6,6,3,0,1,2,2,4,1,4,1
"2504","2013-11-23",0,2,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
"2505","2013-11-24",1,1,1,2,2,3,0,1,0,2,7,1,0,0,0,0,5,1,0,1,0,0,0,1,0,1,0,0,2,0,4,0,0,0,0,0,0,0,1,3,0,1,0,0,0,1,0,1,1
"2506","2013-11-25",5,4,1,13,12,1,0,6,0,5,23,4,3,2,3,2,23,6,6,2,7,2,3,0,2,3,2,5,4,5,2,1,2,0,3,0,1,4,1,3,1,1,7,4,1,6,0,6,1
"2507","2013-11-26",4,5,2,7,9,3,0,6,1,4,9,6,3,3,6,3,6,3,1,4,3,2,3,0,2,3,3,2,0,1,1,1,2,3,2,2,0,1,1,5,3,0,2,3,2,2,0,2,1
"2508","2013-11-27",2,2,2,5,0,0,0,1,0,7,5,0,1,0,5,0,3,0,0,3,2,2,0,1,2,5,1,0,0,3,2,2,2,2,0,1,0,1,1,2,1,1,2,1,0,1,1,0,0
"2509","2013-11-28",0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"2510","2013-11-29",0,2,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2511","2013-11-30",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2512","2013-12-01",2,0,1,1,1,0,1,1,0,2,6,2,1,0,0,0,1,1,1,0,0,0,3,0,0,0,0,1,1,0,0,1,2,1,1,1,0,0,1,4,1,0,1,0,0,0,0,0,1
"2513","2013-12-02",5,4,2,24,5,4,0,4,0,5,6,5,1,0,2,2,8,3,1,2,5,1,3,2,2,2,1,3,5,2,5,0,0,1,1,2,2,4,1,1,0,1,3,4,0,0,0,2,2
"2514","2013-12-03",1,1,0,3,1,0,0,0,1,0,3,2,0,0,1,0,1,0,1,1,3,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,2,1,1,0,2,0,0,0,2,0
"2515","2013-12-04",2,0,1,8,1,1,0,1,0,2,6,5,0,1,0,1,0,1,5,0,0,0,1,0,1,8,0,0,0,0,2,1,0,1,1,4,0,1,3,0,0,0,1,0,0,1,1,2,2
"2516","2013-12-05",7,3,4,9,7,2,0,7,0,3,3,3,1,1,4,2,1,3,0,6,2,1,2,0,5,8,1,0,3,0,3,2,1,1,2,2,2,3,4,4,3,0,1,1,1,1,1,0,2
"2517","2013-12-06",2,3,1,8,4,4,0,4,0,1,3,8,1,1,4,3,3,1,0,1,4,2,2,0,2,0,1,1,0,1,0,2,3,0,7,2,0,2,2,5,1,4,1,2,1,5,2,1,0
"2518","2013-12-07",1,0,1,2,0,0,0,0,0,0,3,1,0,0,0,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2519","2013-12-08",1,2,1,4,3,3,0,7,0,3,1,3,1,1,0,0,0,1,2,6,2,0,1,0,1,3,1,2,2,0,1,0,1,2,2,0,0,1,0,1,0,0,0,1,1,1,0,1,1
"2520","2013-12-09",3,2,0,33,5,5,0,9,0,3,0,2,0,2,3,1,3,0,2,2,10,0,4,3,4,4,0,3,1,3,3,6,1,1,3,4,1,6,2,6,1,1,2,5,3,1,3,1,3
"2521","2013-12-10",4,2,4,10,10,2,0,3,0,0,12,6,2,4,4,1,7,6,3,2,5,2,6,0,5,3,1,1,0,3,7,0,1,0,4,1,1,3,1,3,0,0,1,3,0,3,1,1,0
"2522","2013-12-11",2,3,2,7,5,1,0,3,1,4,7,1,2,0,0,0,3,1,1,0,0,2,1,0,1,8,0,0,0,2,1,2,2,3,3,3,2,0,7,4,0,1,3,0,2,0,1,1,0
"2523","2013-12-12",6,0,2,10,6,1,0,3,0,2,8,3,2,2,5,0,9,4,3,0,3,0,0,0,3,2,2,2,0,0,0,0,0,1,2,1,0,2,2,1,0,3,6,1,2,1,0,0,0
"2524","2013-12-13",2,4,1,7,6,0,0,2,0,1,4,1,0,1,1,2,1,2,6,2,2,0,2,0,1,0,1,2,2,0,0,1,0,1,4,1,1,0,5,2,1,1,0,1,0,1,0,2,0
"2525","2013-12-14",1,1,1,4,2,0,0,0,0,0,2,4,0,0,0,0,1,1,1,2,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"2526","2013-12-15",0,0,1,2,2,1,0,0,0,1,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,2,1,2,3,0,0,0,1,0,2,1
"2527","2013-12-16",4,0,2,6,1,2,0,1,0,3,6,0,0,0,1,0,4,1,2,1,5,1,1,0,1,2,0,1,1,0,3,3,0,1,2,0,0,1,1,0,1,0,5,1,1,0,0,2,0
"2528","2013-12-17",7,2,4,17,2,1,1,7,0,3,2,3,0,0,3,0,2,2,1,0,7,4,2,0,4,3,2,3,2,1,2,3,1,2,2,1,1,4,2,3,1,0,3,4,0,1,0,1,0
"2529","2013-12-18",1,1,2,5,3,3,0,2,0,0,7,2,0,3,3,2,0,2,5,1,7,0,3,0,2,8,2,0,0,0,4,1,2,0,3,4,0,0,1,3,1,1,0,3,2,0,0,0,2
"2530","2013-12-19",0,2,1,5,5,4,0,3,0,4,3,2,1,3,3,2,5,2,0,1,5,0,6,0,2,3,3,3,0,1,0,1,0,1,2,0,3,0,4,2,0,2,4,3,0,1,2,3,1
"2531","2013-12-20",4,4,3,14,14,1,0,3,0,9,9,4,0,2,2,1,11,2,1,2,6,1,1,1,3,5,1,1,0,1,2,0,1,0,6,3,1,2,1,1,0,0,6,4,5,0,0,0,0
"2532","2013-12-21",0,0,0,1,2,0,0,0,0,0,1,2,0,0,1,0,9,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,1,4,1,1,0,0,0,0,0
"2533","2013-12-22",1,1,0,4,1,0,0,4,0,2,0,1,0,0,1,0,0,0,1,0,1,2,0,1,0,4,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
"2534","2013-12-23",3,3,2,9,6,2,0,5,1,2,5,1,2,1,2,1,4,3,2,1,5,1,4,1,2,2,3,3,1,4,2,0,1,1,2,1,0,0,0,3,1,0,2,4,4,1,0,1,2
"2535","2013-12-24",0,0,0,2,0,0,0,2,0,0,0,1,1,1,0,0,0,0,1,3,1,0,1,0,0,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"2536","2013-12-25",0,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1
"2537","2013-12-26",0,1,0,2,3,0,0,1,0,3,2,2,0,0,0,0,1,0,0,0,2,0,2,0,1,0,0,1,1,0,0,2,0,3,1,0,0,1,3,0,1,0,0,1,0,0,0,1,0
"2538","2013-12-27",2,3,1,6,1,2,0,3,2,3,1,1,0,2,2,2,2,1,2,3,2,1,4,1,1,6,0,2,0,1,0,2,0,1,4,1,0,2,1,0,1,1,1,0,3,1,1,3,1
"2539","2013-12-28",1,0,0,1,1,0,0,0,0,2,2,0,1,0,2,0,0,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,1,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0
"2540","2013-12-29",0,0,0,8,2,1,0,1,0,0,1,1,1,0,0,0,0,2,0,0,1,2,3,0,1,0,0,0,0,3,0,0,1,2,4,0,0,2,1,1,0,0,1,0,1,1,1,1,0
"2541","2013-12-30",4,0,2,6,1,2,0,0,0,4,1,0,1,0,5,1,4,1,1,0,1,0,1,2,2,0,1,5,3,0,2,2,0,1,0,0,0,2,1,2,1,5,0,1,0,0,1,3,0
"2542","2013-12-31",1,1,0,16,3,2,0,4,0,3,6,3,1,2,1,1,4,1,0,1,1,0,2,1,3,7,2,0,0,1,1,1,1,3,3,0,0,4,1,2,0,2,1,1,1,0,2,2,0
"2543","2014-01-01",2,1,1,5,0,1,0,0,1,0,2,1,1,0,0,1,1,2,0,0,1,3,0,0,0,0,1,2,0,0,0,1,2,1,0,0,0,1,0,3,1,0,0,0,0,0,0,1,0
"2544","2014-01-02",3,1,3,8,3,2,0,1,1,0,5,2,0,1,0,1,5,2,1,4,4,0,2,0,1,0,0,3,1,1,2,0,0,0,1,0,0,2,0,0,3,1,3,3,0,2,0,4,1
"2545","2014-01-03",4,3,2,4,0,3,0,5,0,1,6,3,0,0,2,0,1,1,3,2,2,0,1,0,1,2,0,1,0,1,1,0,0,1,3,0,0,2,1,0,1,0,0,1,0,0,0,1,0
"2546","2014-01-04",2,1,0,4,0,0,0,2,0,2,0,0,0,0,1,0,0,1,3,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
"2547","2014-01-05",3,0,1,5,0,1,0,3,0,2,3,1,1,0,1,0,0,1,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,1,3,0,0,1,1,3,1,1,0,1,0,0,0,0,0
"2548","2014-01-06",3,1,3,23,8,5,0,4,2,2,5,6,0,1,0,4,7,1,1,3,2,1,3,0,1,1,3,3,3,0,0,1,2,1,0,2,0,4,1,2,2,1,1,1,0,1,0,4,1
"2549","2014-01-07",2,0,5,9,3,2,0,5,1,4,3,3,1,2,3,2,4,4,2,3,4,0,2,0,1,2,4,3,1,0,2,0,3,0,2,0,1,1,2,3,1,4,2,2,0,0,0,1,1
"2550","2014-01-08",3,1,2,10,6,2,0,5,0,1,2,2,0,0,3,1,4,3,0,0,6,1,4,0,5,0,3,0,0,0,3,2,2,1,6,2,2,4,3,7,0,1,0,5,4,2,2,1,2
"2551","2014-01-09",4,4,3,9,8,4,0,1,0,2,5,4,0,2,1,2,8,3,0,6,3,0,3,0,4,1,1,3,0,1,3,0,2,2,0,4,1,2,1,2,3,0,4,2,2,0,1,2,0
"2552","2014-01-10",4,4,3,16,3,3,0,1,1,1,6,4,2,0,3,2,4,1,2,2,4,2,0,0,3,7,0,4,4,1,4,0,3,1,1,1,0,4,2,4,2,1,1,2,1,0,0,5,1
"2553","2014-01-11",0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"2554","2014-01-12",2,1,2,2,1,1,0,2,0,1,2,1,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,2,4,2,0,0,1,2,0,0,2,0,0,0,0,0,0,1,1,1,0
"2555","2014-01-13",2,2,1,8,4,8,0,1,1,5,2,5,4,3,1,4,1,2,3,3,2,3,2,1,1,1,1,1,0,0,4,0,1,2,1,1,0,2,2,4,3,4,1,1,2,2,3,0,1
"2556","2014-01-14",1,1,1,3,1,2,0,2,0,5,1,0,0,1,0,0,0,0,1,0,2,1,11,0,0,0,0,1,0,7,1,1,0,0,2,1,0,1,4,0,0,6,0,0,1,1,1,0,0
"2557","2014-01-15",2,1,1,5,5,8,0,1,0,6,3,1,1,3,1,1,4,2,3,3,1,0,0,0,1,4,1,5,0,0,3,0,0,0,0,0,0,2,2,1,3,2,5,1,1,0,0,2,1
"2558","2014-01-16",5,3,4,15,3,1,0,3,0,5,2,1,0,1,2,0,0,4,1,3,9,1,0,0,5,1,2,2,2,0,3,3,2,0,0,2,0,2,3,4,2,3,1,7,2,0,0,3,2
"2559","2014-01-17",4,1,1,12,9,9,0,2,2,3,4,1,2,5,3,1,5,2,1,2,2,1,0,0,4,3,3,1,1,2,2,1,0,0,1,2,1,1,4,1,2,3,4,2,0,1,2,1,1
"2560","2014-01-18",1,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"2561","2014-01-19",1,2,0,1,3,2,0,4,0,3,2,1,0,0,0,1,2,1,2,2,3,1,1,0,0,3,0,0,1,1,4,0,1,0,1,0,0,0,0,2,0,1,1,2,0,1,0,0,0
"2562","2014-01-20",3,3,1,14,3,0,0,1,2,5,3,0,0,3,5,2,0,1,2,2,5,0,0,0,2,3,1,2,1,1,4,3,1,0,0,3,0,2,3,3,1,5,0,5,1,1,0,0,1
"2563","2014-01-21",2,3,4,16,4,6,0,4,1,4,8,4,1,2,6,1,2,5,1,1,4,0,0,1,3,0,1,3,0,1,8,6,1,1,0,6,1,3,2,1,1,3,0,3,3,1,1,1,1
"2564","2014-01-22",11,5,8,11,3,0,0,4,0,6,12,7,2,2,9,0,17,6,1,1,13,1,0,0,3,0,0,7,2,1,7,1,1,0,0,1,0,2,1,3,3,6,14,9,3,5,0,13,2
"2565","2014-01-23",3,1,3,9,2,4,0,4,2,4,1,2,1,1,2,1,5,2,1,1,9,1,1,0,1,1,1,3,5,0,1,1,3,0,1,4,0,2,1,7,0,1,1,6,1,2,1,5,1
"2566","2014-01-24",8,6,3,14,7,6,0,11,0,3,11,3,3,3,4,1,4,4,4,1,5,1,2,1,3,4,0,5,2,0,1,2,0,4,2,0,0,0,2,4,5,3,1,3,0,1,2,9,1
"2567","2014-01-25",0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2568","2014-01-26",1,1,1,8,1,0,0,2,0,2,0,2,1,0,1,0,0,0,1,1,2,1,0,0,1,3,1,0,0,0,2,0,0,1,0,5,1,1,0,0,0,1,0,2,0,2,1,0,1
"2569","2014-01-27",3,2,2,15,8,3,0,4,2,1,4,6,3,5,3,2,9,4,4,4,6,0,5,1,3,2,0,1,5,4,1,0,2,0,1,1,0,1,3,6,1,6,5,2,2,2,0,2,2
"2570","2014-01-28",5,2,6,14,5,3,0,2,0,1,7,10,1,0,3,2,9,4,2,1,7,3,1,0,0,2,1,2,1,2,4,1,0,1,0,0,1,3,1,1,4,2,0,1,1,4,0,8,1
"2571","2014-01-29",0,6,4,6,4,5,0,4,0,2,7,2,0,3,1,1,3,0,1,5,12,2,3,1,2,5,0,1,0,2,4,2,2,3,2,1,0,2,1,4,0,2,1,9,0,1,1,5,0
"2572","2014-01-30",9,3,7,14,4,4,0,8,1,2,5,4,0,2,7,1,9,2,1,3,9,1,5,0,1,6,5,2,1,0,2,0,1,2,4,4,1,2,0,1,1,2,3,4,1,0,1,0,2
"2573","2014-01-31",3,3,8,19,6,4,0,6,1,1,5,7,0,4,2,4,8,3,1,1,5,0,0,2,3,1,3,4,6,5,0,2,0,0,0,1,0,3,1,1,0,0,5,2,0,2,5,1,1
"2574","2014-02-01",0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0
"2575","2014-02-02",0,3,1,8,0,3,0,2,0,0,1,0,5,2,1,2,0,0,3,3,1,3,1,1,2,0,0,0,0,2,1,0,1,0,5,0,0,0,0,3,1,0,0,1,0,1,0,0,1
"2576","2014-02-03",4,4,5,14,11,3,0,7,1,1,7,2,4,2,3,0,7,2,2,3,9,3,2,0,3,2,0,3,6,1,1,3,3,1,3,2,2,2,2,5,1,1,1,5,1,2,1,2,1
"2577","2014-02-04",2,0,2,15,7,0,0,4,0,7,2,1,0,0,0,1,8,4,12,0,7,2,0,0,1,2,0,2,0,1,2,2,1,1,0,2,0,4,1,2,2,4,6,2,1,1,0,1,4
"2578","2014-02-05",9,2,5,8,8,6,0,2,0,1,5,4,0,1,3,3,7,3,1,3,5,1,1,0,1,0,3,5,0,1,5,2,2,0,1,1,0,1,2,4,0,0,2,3,1,1,1,4,1
"2579","2014-02-06",4,3,2,15,10,2,0,3,2,2,6,1,1,2,2,1,3,1,0,0,7,1,3,0,1,2,3,4,3,0,0,2,0,4,2,4,0,4,1,0,1,0,2,4,1,0,0,1,1
"2580","2014-02-07",2,3,2,11,4,5,0,1,1,5,1,2,2,2,4,0,4,0,2,1,3,2,2,0,1,0,1,3,0,0,1,2,1,0,4,3,1,0,4,4,1,3,0,1,0,2,1,0,2
"2581","2014-02-08",0,1,0,0,0,0,0,1,0,0,4,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2582","2014-02-09",0,0,0,2,0,2,0,2,0,1,0,0,1,1,0,0,0,0,0,0,6,0,1,0,0,1,0,2,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,3,0,0,0,0,0
"2583","2014-02-10",4,4,2,12,8,4,0,5,0,1,6,5,1,3,2,0,23,5,1,2,16,3,1,0,4,5,2,7,1,0,2,1,0,1,2,7,0,2,0,1,3,1,5,12,2,1,0,3,0
"2584","2014-02-11",7,1,5,10,4,4,0,3,4,5,6,2,1,1,2,1,6,5,0,2,4,0,0,1,1,6,1,3,5,2,1,2,1,1,0,1,1,1,1,4,1,1,6,1,1,1,1,2,0
"2585","2014-02-12",3,2,5,9,7,0,0,0,0,3,6,1,0,0,3,0,4,1,2,0,4,0,0,0,1,2,0,6,7,0,1,3,1,2,0,0,0,1,0,2,2,2,0,2,0,1,0,2,2
"2586","2014-02-13",0,2,2,6,6,1,0,1,0,1,4,0,0,2,2,0,7,3,1,1,11,1,0,0,2,4,0,3,0,1,0,1,1,0,0,1,0,0,6,3,2,3,2,7,0,1,0,2,1
"2587","2014-02-14",1,2,5,9,2,9,0,2,0,4,6,6,0,1,3,1,8,3,4,1,10,0,1,1,1,2,1,2,1,0,1,4,0,1,1,1,0,2,2,2,1,3,3,7,0,2,1,2,2
"2588","2014-02-15",3,1,1,3,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,3,0
"2589","2014-02-16",4,3,2,5,0,2,0,1,0,1,3,5,1,0,1,3,2,3,3,1,2,3,1,0,0,0,0,3,0,0,5,2,1,0,0,0,0,1,1,1,2,1,0,1,0,0,1,2,0
"2590","2014-02-17",3,3,4,5,1,2,0,2,0,1,0,4,0,1,4,0,2,0,3,1,5,0,0,1,0,2,2,0,2,1,1,2,2,4,0,1,1,0,0,3,1,0,0,2,0,0,0,0,1
"2591","2014-02-18",7,7,4,20,5,1,0,2,1,1,6,5,0,1,0,0,0,2,0,3,11,2,0,0,5,3,1,8,1,3,15,4,1,1,1,1,0,3,4,2,5,0,0,7,1,1,0,6,2
"2592","2014-02-19",2,1,4,3,3,1,0,1,0,6,1,5,0,0,1,0,3,2,5,0,3,0,1,1,2,3,0,14,1,2,3,1,1,0,0,4,0,0,1,1,0,0,0,1,0,1,0,1,0
"2593","2014-02-20",4,2,4,9,3,0,0,3,1,4,9,4,1,1,6,1,13,4,2,0,11,0,3,0,4,3,0,15,3,2,6,1,2,1,3,5,1,3,4,2,3,2,7,7,0,3,2,5,3
"2594","2014-02-21",4,0,4,2,2,2,0,3,0,1,7,2,0,2,3,1,2,3,4,2,14,0,0,0,2,2,0,4,0,1,0,4,0,1,0,0,2,0,0,0,2,1,1,6,2,2,0,6,0
"2595","2014-02-22",2,0,1,0,0,2,0,1,0,2,2,3,2,0,0,0,2,0,0,0,6,0,2,0,0,2,1,3,0,0,1,0,0,0,2,0,3,0,0,1,0,0,0,4,0,1,0,0,0
"2596","2014-02-23",0,0,0,3,0,3,0,0,0,1,1,4,0,1,0,1,1,0,0,1,3,0,0,1,0,0,0,3,0,0,2,1,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,2,0
"2597","2014-02-24",5,5,8,21,2,4,0,8,1,4,12,9,1,2,8,3,8,11,1,5,14,1,3,0,2,6,2,12,4,2,4,4,0,3,6,2,6,3,0,0,1,2,7,10,2,0,1,6,3
"2598","2014-02-25",4,4,4,8,4,4,0,3,0,2,10,3,1,2,6,3,5,2,9,1,5,2,2,0,2,10,4,11,5,0,3,4,0,0,1,0,9,2,2,0,0,1,5,2,0,3,1,5,1
"2599","2014-02-26",2,4,0,14,8,1,0,7,1,2,3,4,1,0,2,4,11,4,4,1,3,3,0,0,0,2,4,8,0,4,1,1,1,1,0,1,10,5,0,3,1,2,6,1,2,1,4,2,2
"2600","2014-02-27",3,5,6,13,2,3,1,4,0,3,1,2,2,0,1,1,6,0,5,1,11,1,3,0,0,3,0,2,3,3,1,1,1,3,5,2,15,1,1,1,1,3,2,5,1,1,1,2,0
"2601","2014-02-28",2,3,3,14,5,5,0,4,2,7,6,3,1,5,6,2,9,1,1,3,9,2,5,0,2,14,3,12,0,1,0,3,2,3,5,2,10,3,4,3,2,2,4,6,1,0,3,2,2
"2602","2014-03-01",0,2,0,3,1,0,0,0,0,2,1,1,0,0,0,1,3,0,3,0,10,0,2,0,1,1,0,9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2,5,0,2,0,1,0
"2603","2014-03-02",2,0,1,2,2,2,0,3,0,2,3,2,0,2,2,0,1,2,0,3,10,1,0,0,0,0,1,9,0,1,1,0,0,0,0,0,4,0,1,0,1,0,0,5,0,1,0,2,0
"2604","2014-03-03",9,7,11,13,17,8,0,3,3,5,11,9,1,3,2,0,15,5,4,3,30,1,2,0,4,1,1,26,6,1,7,3,1,2,3,2,5,4,0,3,2,3,3,16,1,6,2,7,2
"2605","2014-03-04",6,5,6,12,2,4,0,7,1,6,4,5,1,0,8,1,2,2,0,2,24,1,3,2,6,3,1,26,0,2,3,4,1,2,4,4,3,2,15,2,0,0,0,15,2,2,0,3,1
"2606","2014-03-05",5,3,3,9,5,2,0,6,2,2,13,0,1,1,4,1,15,1,0,0,20,2,1,1,3,2,3,21,0,1,2,0,2,1,1,0,4,2,3,3,0,2,4,15,1,2,0,4,0
"2607","2014-03-06",1,3,5,7,0,5,0,3,2,2,4,2,2,2,0,1,8,1,1,2,8,1,2,0,1,5,0,10,2,0,0,2,0,0,1,2,4,0,0,0,6,1,3,4,1,2,0,4,2
"2608","2014-03-07",5,2,5,8,2,3,0,1,0,3,5,3,0,2,5,4,5,3,2,2,10,2,0,0,1,8,0,13,1,1,6,4,1,2,0,1,2,2,2,5,1,0,0,5,2,5,1,3,1
"2609","2014-03-08",1,2,0,1,0,2,0,0,2,0,1,0,0,0,0,1,5,1,1,1,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
"2610","2014-03-09",5,3,2,6,0,1,0,1,1,3,5,2,0,0,0,2,1,4,0,0,10,0,0,0,0,0,0,8,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,4,1
"2611","2014-03-10",6,4,3,14,5,3,0,2,0,3,8,7,0,1,5,1,1,6,1,3,8,1,7,1,1,7,3,14,1,0,3,3,2,0,6,0,2,5,0,3,1,1,2,3,3,3,0,5,4
"2612","2014-03-11",6,4,5,8,9,2,0,4,1,7,6,6,1,1,3,4,4,7,2,1,12,1,2,1,1,2,3,27,3,2,2,4,1,0,1,2,2,1,1,1,1,4,2,5,3,4,0,6,1
"2613","2014-03-12",4,6,3,13,8,2,0,4,1,2,15,3,1,2,3,1,3,1,6,5,14,2,1,2,4,5,2,13,3,0,1,0,2,4,2,3,2,3,1,6,3,1,2,8,1,6,0,3,1
"2614","2014-03-13",2,7,3,5,5,1,0,0,0,4,7,2,2,6,2,0,14,2,4,1,16,2,0,1,2,8,2,9,0,0,3,0,2,1,0,2,4,0,2,6,1,0,3,10,0,0,0,4,1
"2615","2014-03-14",3,2,4,10,5,2,0,6,1,2,4,2,0,1,0,1,4,1,2,1,10,2,1,1,1,1,2,11,0,0,0,1,3,2,1,0,2,0,2,7,0,1,3,6,0,2,0,3,0
"2616","2014-03-15",1,0,1,4,0,0,0,1,0,1,2,1,0,0,0,1,11,3,2,0,0,0,0,0,0,4,0,4,0,1,2,2,0,0,0,2,0,1,0,0,0,5,3,0,0,2,0,4,0
"2617","2014-03-16",3,0,1,7,4,1,0,0,1,0,2,3,0,0,0,1,3,0,3,0,4,0,1,1,0,1,0,10,0,0,2,2,0,1,3,0,1,1,0,3,1,0,0,3,0,2,0,3,1
