time,american,australia,british,australian,iraq,united kingdom,china,canada,uk,france,london,russia,europe,germany,england,french,afghanistan,israel,new york,united nations,washington,japan,wikinews,iran,california,america,chinese,bush,india,barack obama,white house,new zealand,german,iraqi,european,americans,european union,britain,george w bush,utc,bbc,english,pakistan,israeli,internet,senate,spain,reuters,italy,associated press
4/2/2005,1,5,1,3,4,1,1,1,0,0,0,0,2,0,0,0,1,1,1,1,0,0,2,1,0,2,1,1,1,0,2,0,0,1,2,1,0,1,0,1,1,0,0,1,1,0,0,4,1,1
4/3/2005,9,9,0,6,2,0,2,2,1,1,0,2,2,0,0,1,0,1,3,0,0,2,1,0,0,11,1,2,1,0,0,1,0,1,1,2,0,1,0,1,0,0,0,0,2,3,1,1,2,0
4/4/2005,2,4,0,3,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,2,0,1,0,1,3,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4/5/2005,6,2,0,1,0,1,3,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,8,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
4/6/2005,2,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0
4/7/2005,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,1
4/8/2005,0,2,0,2,0,0,0,0,1,0,1,1,6,0,0,2,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,2,0,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4/9/2005,2,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
4/10/2005,0,5,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4/11/2005,0,3,0,2,0,0,1,0,1,0,0,2,1,0,1,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
4/12/2005,3,2,0,1,0,2,1,1,0,0,1,0,2,0,0,0,0,0,1,1,2,1,0,0,0,4,0,1,2,0,0,0,0,0,1,1,0,0,0,3,1,1,0,0,0,1,0,0,0,1
4/13/2005,1,0,2,0,2,0,1,0,2,0,2,0,8,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,3,0,1,0,1,0,8,0,3,1,0,0,1,0,0,1,1,0,0,0,0,0
4/14/2005,0,0,1,0,3,0,3,0,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,0,1,0,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4/15/2005,2,6,3,5,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1
4/16/2005,1,0,0,0,0,1,1,1,1,2,0,0,3,1,1,1,0,0,2,0,2,3,0,0,0,2,1,1,0,0,0,1,1,0,3,1,1,0,0,0,0,0,0,0,0,2,0,0,0,2
4/17/2005,2,0,1,0,0,0,1,1,5,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0
4/18/2005,1,1,1,0,0,0,3,0,0,2,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4/19/2005,2,2,3,1,5,0,1,0,4,1,0,1,3,0,0,1,0,1,3,1,0,0,0,0,0,3,0,0,0,0,0,0,1,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
4/20/2005,0,2,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,2,0
4/21/2005,10,2,0,2,4,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,0,1,4,1,14,0,2,0,0,0,0,1,1,0,3,0,0,0,0,1,1,0,0,0,2,0,0,0,0
4/22/2005,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2
4/23/2005,5,8,1,6,2,0,0,1,6,0,1,4,1,0,0,1,0,0,1,0,0,1,1,0,0,5,1,0,0,0,0,0,1,1,1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,1
4/24/2005,3,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,2,0,0,4,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0
4/25/2005,0,3,1,2,5,0,0,0,5,0,0,2,6,1,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,1,3,3,5,0,1,1,0,1,2,1,0,0,0,0,0,0,1,0
4/26/2005,1,1,1,1,1,0,2,0,5,1,1,4,1,0,1,1,0,5,1,2,0,3,2,0,0,2,3,2,1,0,1,0,1,0,1,0,0,2,0,1,1,1,1,3,1,0,1,1,1,0
4/27/2005,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
4/28/2005,4,0,0,0,8,1,0,0,1,2,0,0,5,0,0,0,0,0,1,1,0,0,1,1,0,5,0,1,3,0,0,0,0,3,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,2
4/29/2005,0,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
4/30/2005,0,1,0,0,2,1,3,1,2,2,1,0,2,2,1,3,0,1,0,1,0,1,0,1,1,1,2,0,3,0,0,1,5,1,0,0,0,1,0,0,2,2,0,0,1,0,0,1,1,0
5/1/2005,1,0,0,0,1,0,3,1,0,1,0,2,3,1,1,0,0,0,2,0,2,1,1,0,0,1,2,1,0,0,1,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
5/2/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/3/2005,5,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,1,4,1,1,1,0,1,0,1,6,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5/4/2005,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,5,0,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
5/5/2005,0,0,2,0,1,1,0,0,7,0,0,2,2,0,0,0,1,3,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,1,0,2,1,0,0,0,0,0,1
5/6/2005,1,2,1,1,3,2,0,0,5,1,3,0,3,0,0,1,0,0,1,0,0,0,3,0,1,1,0,1,0,0,0,0,1,3,1,0,1,1,0,3,4,1,0,0,0,0,0,0,0,1
5/7/2005,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0
5/8/2005,2,0,0,0,0,2,1,0,3,2,0,2,2,1,0,0,0,0,0,1,1,0,0,0,1,2,0,1,0,0,1,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
5/9/2005,2,0,1,0,3,0,1,0,1,0,1,1,3,1,0,1,0,0,1,1,0,1,0,0,0,2,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/10/2005,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5/11/2005,3,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5/13/2005,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
5/14/2005,2,0,1,0,3,1,0,0,1,0,2,1,1,0,1,0,2,0,2,2,2,0,0,2,0,4,0,4,0,0,2,1,0,1,1,0,0,0,0,0,0,2,0,0,2,1,0,0,0,1
5/15/2005,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
5/16/2005,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/17/2005,1,0,9,0,2,1,0,2,0,1,1,0,0,0,0,1,2,0,1,0,1,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0
5/18/2005,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
5/19/2005,0,0,1,0,1,1,1,0,0,1,0,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/20/2005,1,5,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
5/21/2005,1,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5/22/2005,2,0,0,0,0,1,0,1,1,1,0,1,5,1,0,0,0,1,0,0,3,0,0,0,2,3,0,9,0,0,0,0,1,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2
5/23/2005,1,0,1,0,2,0,0,0,1,0,1,1,4,0,0,0,1,0,0,0,0,0,2,0,0,1,0,4,1,0,1,0,1,1,2,0,2,0,0,0,6,0,0,0,0,1,0,0,0,0
5/24/2005,0,2,0,1,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5/25/2005,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/26/2005,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
5/27/2005,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/28/2005,1,0,1,0,0,0,1,0,1,1,1,0,5,1,1,1,0,0,0,0,0,4,0,0,5,1,1,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5/29/2005,3,0,1,0,2,1,1,0,1,1,0,0,15,0,0,2,0,0,0,2,0,0,0,1,0,6,0,2,0,0,0,0,1,0,11,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0
5/30/2005,0,0,1,0,3,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5/31/2005,1,1,1,1,0,0,0,0,0,2,0,1,2,0,0,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2005,2,0,1,0,2,0,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2,2,0,2,0,0,1,0,0,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
6/2/2005,2,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,2,0,2,0,2,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,1,0
6/3/2005,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/4/2005,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6/5/2005,1,0,3,0,2,0,0,2,2,2,1,0,1,0,0,1,0,3,1,0,1,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1
6/6/2005,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
6/7/2005,1,0,1,0,0,1,0,0,1,2,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,4,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0
6/8/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6/9/2005,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2005,1,0,1,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6/11/2005,3,0,1,0,0,1,0,0,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
6/12/2005,3,1,0,0,2,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,2,0,1,0,0
6/13/2005,0,5,0,4,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/14/2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/15/2005,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/16/2005,2,1,2,1,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,4,0,2,0,2,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6/17/2005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/18/2005,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6/19/2005,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/20/2005,2,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/21/2005,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6/22/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/23/2005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6/24/2005,0,0,0,0,1,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
6/25/2005,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1
6/26/2005,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6/27/2005,1,2,1,1,0,0,0,0,1,0,1,6,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0
6/28/2005,1,0,1,0,0,0,1,2,3,1,0,1,2,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
6/29/2005,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6/30/2005,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/1/2005,3,1,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,4,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
7/2/2005,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7/3/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/4/2005,5,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,2,1,0,3,0,0,3,6,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1
7/5/2005,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/6/2005,0,0,2,0,0,2,0,1,0,2,1,1,7,1,1,1,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1
7/7/2005,1,3,5,2,2,1,0,0,2,1,7,0,2,0,0,0,1,2,0,0,1,0,1,0,0,1,0,2,1,0,0,1,3,0,1,0,0,3,0,1,3,0,0,1,0,0,1,0,1,1
7/8/2005,0,1,0,0,1,1,0,0,1,1,2,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7/9/2005,0,3,1,2,0,0,1,0,0,4,5,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0
7/10/2005,0,0,2,0,0,1,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7/11/2005,2,2,0,1,0,0,0,3,1,1,1,0,4,0,2,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
7/12/2005,1,0,6,0,6,1,0,0,5,0,4,0,1,1,1,1,0,3,3,0,0,1,1,0,0,1,0,2,0,0,2,0,1,3,1,0,0,2,0,0,0,0,1,1,0,0,1,1,0,0
7/13/2005,0,2,0,2,3,1,0,0,0,0,1,0,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
7/14/2005,1,1,1,1,1,1,0,0,0,1,2,0,4,0,1,1,1,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,1,0,1,0,0,2,1,0,0,0,0,0,0
7/15/2005,1,2,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,1,0,1,0,1,3,0,3,0,0,2,0,0,0,1,0,0,1,0,0,3,0,1,0,0,1,0,0,0,1
7/16/2005,4,0,4,0,2,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/17/2005,1,0,1,0,3,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7/18/2005,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,2,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
7/19/2005,0,0,2,0,7,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7/20/2005,2,1,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7/21/2005,2,3,3,2,0,0,0,0,2,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,1,0,1
7/22/2005,3,0,4,0,2,2,0,1,0,0,8,1,2,0,3,1,0,2,1,1,0,2,0,2,0,3,0,2,0,0,1,0,1,0,1,0,0,1,0,1,2,0,0,1,0,1,0,1,0,1
7/23/2005,1,0,1,0,1,1,0,0,1,1,3,0,1,1,1,0,0,0,0,0,0,0,1,5,0,1,0,2,0,0,1,0,1,0,1,0,1,1,0,0,1,2,0,0,0,2,0,0,0,0
7/24/2005,2,1,1,0,1,0,0,1,2,2,1,1,0,0,2,1,0,0,1,0,0,1,0,0,1,3,1,0,2,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,1,1,0
7/25/2005,0,0,2,0,0,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/26/2005,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,1,0,0,1,3,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
7/27/2005,5,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7/28/2005,2,4,4,2,2,2,1,1,2,0,4,0,3,0,0,0,0,0,3,0,0,2,1,2,0,4,0,2,2,0,0,0,0,1,2,0,1,0,0,0,1,2,0,0,0,2,0,1,0,0
7/29/2005,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7/30/2005,0,0,1,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
7/31/2005,1,0,1,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8/1/2005,1,4,4,4,0,1,0,0,4,1,1,1,2,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8/2/2005,4,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8/3/2005,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
8/4/2005,2,0,2,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4,0,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1
8/5/2005,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0
8/6/2005,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/7/2005,0,3,1,2,1,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8/8/2005,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
8/9/2005,1,0,0,0,6,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,5,2,3,0,1,1,0,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
